customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total,Cuentas_Diarias
0305-sqecb,0.0,female,0,0,1,11,0,no,dsl,yes,no,no,yes,no,no,one year,1,mailed check,36.05,402.6,1.2
0306-jaele,1.0,male,0,0,0,5,1,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,1,electronic check,96.1,453.4,3.2
0307-bcopk,0.0,female,0,0,0,16,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.05,326.65,0.64
0308-giqjt,0.0,male,1,0,0,71,1,yes,fiber optic,no,yes,no,yes,yes,yes,one year,0,bank transfer (automatic),105.75,7382.85,3.52
0308-ivgok,0.0,female,0,0,0,11,0,no,dsl,no,yes,yes,yes,no,no,one year,1,credit card (automatic),40.4,422.6,1.35
0310-mvlet,1.0,female,0,1,1,61,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,electronic check,99.15,6010.05,3.3
0310-sucin,0.0,female,0,1,0,71,1,no,dsl,yes,yes,yes,yes,yes,yes,one year,1,bank transfer (automatic),84.8,6046.1,2.83
0310-vqxam,0.0,male,0,0,0,9,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.85,178.8,0.66
0311-qywss,0.0,female,0,0,0,6,1,no,dsl,yes,no,no,no,no,no,month-to-month,1,electronic check,49.45,314.6,1.65
0311-unpff,1.0,female,0,0,0,26,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,1,bank transfer (automatic),88.8,2274.35,2.96
0314-tkosi,0.0,female,0,0,0,6,1,no,dsl,yes,yes,no,no,no,no,month-to-month,0,mailed check,55.15,322.9,1.84
0315-lvcrk,0.0,male,0,0,0,11,1,no,fiber optic,no,no,yes,no,no,yes,month-to-month,0,electronic check,84.8,888.75,2.83
0318-quuob,1.0,male,0,1,0,1,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,80.55,80.55,2.68
0318-zopws,0.0,female,0,1,0,49,1,no,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),20.15,973.35,0.67
0319-qztco,0.0,female,0,1,1,3,1,no,dsl,no,yes,no,no,yes,no,month-to-month,1,credit card (automatic),58.7,168.6,1.96
0320-dwvtu,0.0,female,0,0,0,53,1,no,fiber optic,yes,yes,yes,yes,no,yes,two year,0,mailed check,99.5,5424.25,3.32
0320-jdnqg,1.0,male,0,1,1,23,1,no,fiber optic,yes,no,no,yes,yes,yes,month-to-month,1,electronic check,99.85,2331.3,3.33
0322-chqru,1.0,male,0,0,0,2,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,45.35,89.5,1.51
0322-yinqp,1.0,male,0,0,0,1,1,no,dsl,yes,no,no,no,no,no,month-to-month,1,mailed check,48.55,48.55,1.62
0323-xwwtn,0.0,male,0,0,1,3,1,yes,no,no,no,no,no,no,no,two year,1,mailed check,26.4,121.25,0.88
0324-brpcj,1.0,female,1,1,0,68,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,electronic check,100.2,6851.65,3.34
0325-xbfac,1.0,male,0,0,0,8,1,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,94.7,740.3,3.16
0326-vdyxe,0.0,female,0,1,0,70,1,yes,fiber optic,no,no,yes,no,yes,yes,one year,1,electronic check,97.65,6982.5,3.26
0327-wfzsy,0.0,male,0,1,1,39,1,yes,fiber optic,no,no,yes,no,yes,yes,one year,0,electronic check,100.0,3835.55,3.33
0328-grpmv,1.0,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.1,70.1,2.34
0329-gtiaj,1.0,female,0,0,0,3,1,no,fiber optic,no,yes,no,yes,yes,yes,month-to-month,1,electronic check,97.9,315.3,3.26
0330-bgyze,0.0,male,0,1,0,60,1,yes,fiber optic,no,yes,yes,no,yes,yes,one year,0,bank transfer (automatic),102.5,6157.6,3.42
0330-ivzha,1.0,female,0,1,0,5,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,electronic check,69.95,330.15,2.33
0334-gddso,1.0,male,1,0,0,3,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,81.35,233.7,2.71
0334-zfjsr,0.0,female,0,1,0,55,1,yes,dsl,yes,yes,no,yes,no,no,one year,1,credit card (automatic),66.05,3462.1,2.2
0336-kxkfk,0.0,male,0,0,0,72,0,no,dsl,yes,no,yes,yes,yes,yes,two year,1,credit card (automatic),61.2,4390.25,2.04
0336-pikei,0.0,male,1,1,0,72,1,no,dsl,yes,yes,yes,yes,yes,no,two year,0,bank transfer (automatic),74.4,5360.75,2.48
0337-cnpze,1.0,female,0,0,0,41,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,electronic check,106.3,4443.45,3.54
0343-qluzp,0.0,male,0,0,0,60,0,no,dsl,yes,yes,yes,no,no,no,two year,0,bank transfer (automatic),39.6,2424.5,1.32
0345-hkjvm,1.0,female,0,0,0,6,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,0,electronic check,89.3,577.6,2.98
0345-xmmug,0.0,female,0,1,0,46,1,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,1,credit card (automatic),108.9,4854.3,3.63
0347-ubkuz,0.0,female,0,0,0,15,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.9,320.45,0.66
0348-sdkol,1.0,female,0,1,0,58,1,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,credit card (automatic),102.1,5885.4,3.4
0354-vxmjc,0.0,male,0,1,1,23,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.6,426.65,0.65
0354-wyrok,1.0,female,1,1,1,31,1,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,electronic check,98.9,2911.3,3.3
0356-erhvt,0.0,male,0,1,0,11,1,no,dsl,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),45.9,521.9,1.53
0356-obmac,0.0,female,1,0,0,56,1,yes,fiber optic,no,yes,yes,yes,yes,no,two year,1,bank transfer (automatic),99.9,5706.3,3.33
0357-nvcri,0.0,female,0,0,1,25,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),20.05,471.7,0.67
0361-hjrdx,0.0,female,0,0,0,68,0,no,dsl,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),64.35,4539.6,2.14
0362-raoqo,0.0,female,0,0,0,40,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.65,830.25,0.65
0362-zbzwj,1.0,male,0,0,0,36,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,84.9,3067.2,2.83
0363-qjvfx,1.0,male,0,0,0,32,1,yes,fiber optic,yes,yes,no,yes,yes,yes,month-to-month,1,credit card (automatic),108.15,3432.9,3.6
0363-svhyr,0.0,male,0,1,1,71,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,bank transfer (automatic),86.85,6263.8,2.9
0365-bzuwy,0.0,male,0,1,0,17,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,electronic check,102.55,1742.5,3.42
0365-gxezs,0.0,male,0,1,0,18,1,no,fiber optic,no,no,yes,yes,no,no,month-to-month,0,electronic check,78.2,1468.75,2.61
0365-trtpy,0.0,female,0,0,0,37,1,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,0,bank transfer (automatic),91.2,3382.3,3.04
0366-nqshs,0.0,male,0,0,0,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.35,46.35,0.64
0369-zgovk,0.0,female,0,1,1,28,1,no,fiber optic,no,no,no,no,no,no,one year,1,bank transfer (automatic),70.4,1992.2,2.35
0373-aivnj,0.0,male,0,0,0,9,0,no,dsl,yes,yes,yes,no,no,no,one year,0,mailed check,39.55,373.0,1.32
0374-aacsz,0.0,female,0,0,0,1,1,no,dsl,yes,no,no,no,no,no,month-to-month,0,electronic check,50.15,50.15,1.67
0374-fiuca,0.0,male,0,1,0,65,1,no,no,no,no,no,no,no,no,two year,1,credit card (automatic),20.4,1414.45,0.68
0374-ioegq,0.0,female,0,0,0,3,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,44.6,122.7,1.49
0375-hvgxo,1.0,female,0,0,0,1,0,no,dsl,no,no,no,no,yes,no,month-to-month,1,electronic check,34.7,34.7,1.16
0376-oiwme,0.0,male,0,1,0,36,1,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,1,electronic check,93.6,3366.05,3.12
0376-ymcjc,1.0,male,0,0,0,23,1,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,1,electronic check,90.6,1943.2,3.02
0377-jbkkt,0.0,male,0,1,1,22,1,no,dsl,yes,yes,no,yes,no,no,month-to-month,1,mailed check,57.95,1271.8,1.93
0378-cjkpv,0.0,female,0,1,0,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),112.1,7965.95,3.74
0378-nhqxu,1.0,female,0,1,1,17,1,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,0,electronic check,88.25,1460.65,2.94
0378-tovms,1.0,female,0,0,0,3,1,no,fiber optic,no,no,no,yes,no,yes,month-to-month,0,electronic check,85.8,272.2,2.86
0378-xszpu,1.0,male,0,1,0,58,1,no,dsl,yes,yes,yes,no,no,no,one year,0,credit card (automatic),60.3,3563.8,2.01
0379-djqhr,0.0,male,0,1,1,67,1,no,dsl,yes,yes,yes,no,yes,yes,two year,0,credit card (automatic),81.35,5398.6,2.71
0380-neavx,0.0,male,1,0,0,34,1,no,fiber optic,no,yes,yes,no,yes,yes,one year,1,electronic check,99.85,3343.15,3.33
0380-zcsbi,0.0,male,0,0,0,10,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),20.0,198.7,0.67
0383-cldda,0.0,female,0,0,0,69,1,yes,dsl,yes,no,yes,yes,yes,yes,two year,1,credit card (automatic),85.35,5897.4,2.84
0384-lpite,0.0,male,0,0,0,40,0,no,dsl,yes,yes,yes,no,yes,yes,one year,0,credit card (automatic),62.05,2511.55,2.07
0384-rvbpi,0.0,male,0,0,0,20,1,no,dsl,yes,no,yes,no,no,yes,month-to-month,0,credit card (automatic),64.4,1398.6,2.15
0386-cwrgm,0.0,female,0,1,1,46,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.4,967.85,0.65
0388-eopex,1.0,female,0,1,0,2,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,1,electronic check,74.4,139.4,2.48
0390-dcfdq,1.0,female,1,1,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,70.45,70.45,2.35
0392-bziuw,0.0,female,0,1,0,72,1,yes,fiber optic,yes,no,yes,no,yes,yes,two year,1,credit card (automatic),105.0,7589.8,3.5
0394-yondk,0.0,male,0,1,1,70,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),25.15,1790.15,0.84
0396-hujbp,0.0,female,0,0,0,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.3,44.4,0.64
0396-ukgai,0.0,male,0,0,1,23,1,no,dsl,no,yes,no,yes,no,no,month-to-month,1,bank transfer (automatic),55.3,1284.2,1.84
0396-ychwo,0.0,male,0,1,0,36,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,95.4,3474.2,3.18
0397-gzbbc,1.0,male,1,1,0,59,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,bank transfer (automatic),93.85,5574.75,3.13
0397-zxwqf,0.0,male,0,0,0,67,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),20.5,1430.95,0.68
0401-wdbxm,0.0,male,0,1,1,72,1,yes,fiber optic,yes,no,yes,no,yes,yes,two year,1,bank transfer (automatic),105.55,7542.25,3.52
0402-cqajn,1.0,female,0,0,0,37,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,bank transfer (automatic),101.9,3545.35,3.4
0402-oamen,0.0,female,0,1,1,72,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),24.45,1709.1,0.82
0404-ahasp,0.0,male,0,1,0,72,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.7,1421.9,0.66
0404-swrvg,1.0,male,0,0,0,3,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,74.4,229.55,2.48
0406-bpdvr,1.0,female,1,1,0,54,1,yes,fiber optic,no,yes,no,no,yes,yes,one year,1,credit card (automatic),101.5,5373.1,3.38
0407-bdjkb,1.0,male,0,1,0,60,1,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,1,electronic check,95.75,5742.9,3.19
0409-wtmpl,0.0,female,0,1,0,58,1,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,1,credit card (automatic),110.65,6526.65,3.69
0410-ipfty,0.0,female,0,1,0,31,1,no,fiber optic,no,yes,no,no,no,yes,month-to-month,1,bank transfer (automatic),83.85,2674.15,2.8
0411-ezjze,0.0,female,0,0,0,3,1,yes,dsl,no,no,no,no,yes,no,month-to-month,1,electronic check,60.25,170.5,2.01
0412-uccnp,0.0,male,0,0,0,55,1,no,dsl,yes,no,yes,yes,no,no,two year,1,electronic check,59.2,3175.85,1.97
0415-mosgf,1.0,female,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,44.4,44.4,1.48
0419-yaapx,0.0,male,0,1,0,49,1,no,fiber optic,no,yes,no,no,yes,no,month-to-month,1,credit card (automatic),85.3,4297.95,2.84
0420-bwtpw,1.0,male,0,0,1,8,0,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,25.5,215.2,0.85
0420-hlgxf,0.0,female,1,0,0,39,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,99.75,4036.0,3.32
0420-txvsg,0.0,male,0,1,0,66,1,yes,dsl,yes,yes,yes,no,no,no,two year,1,credit card (automatic),66.1,4428.45,2.2
0422-ohqhq,0.0,female,0,1,1,15,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.55,295.95,0.68
0422-uxfap,0.0,female,0,1,0,51,1,yes,fiber optic,no,no,yes,no,yes,yes,one year,1,electronic check,98.85,4947.55,3.3
0423-udijq,0.0,male,1,0,0,9,1,no,dsl,no,no,no,yes,no,no,month-to-month,0,mailed check,49.2,447.9,1.64
0426-tirne,1.0,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.9,20.9,0.7
0428-axxlj,0.0,male,0,0,0,25,1,no,no,no,no,no,no,no,no,one year,1,bank transfer (automatic),19.5,516.3,0.65
0428-ikycp,0.0,male,0,1,0,22,1,no,fiber optic,no,no,yes,no,yes,no,month-to-month,1,bank transfer (automatic),87.0,1850.65,2.9
0430-ihcdj,0.0,male,0,0,0,15,1,yes,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,49.0,749.25,1.63
0431-apwvy,1.0,female,0,1,1,28,1,no,fiber optic,no,no,no,no,yes,yes,one year,1,bank transfer (automatic),90.1,2598.95,3.0
0432-cajzv,0.0,male,0,0,0,3,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,0,mailed check,90.7,237.65,3.02
0434-csfon,0.0,female,0,1,0,47,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,100.5,4707.1,3.35
0436-twffz,0.0,female,0,0,0,67,1,yes,dsl,yes,no,yes,yes,yes,yes,two year,1,mailed check,85.25,5714.2,2.84
0439-ifyun,0.0,female,1,0,0,18,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,74.7,1294.6,2.49
0440-ekdcf,0.0,male,0,1,0,62,1,no,dsl,no,yes,yes,yes,no,no,two year,1,credit card (automatic),60.15,3753.2,2.0
0440-mogpm,0.0,female,0,0,0,41,1,yes,dsl,no,yes,yes,no,yes,yes,one year,1,electronic check,80.55,3263.9,2.68
0440-qexbz,0.0,female,0,0,0,44,1,yes,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,50.15,2139.1,1.67
0440-uedai,0.0,female,0,0,0,53,1,no,fiber optic,no,yes,yes,yes,no,yes,one year,1,credit card (automatic),94.45,5042.75,3.15
0442-tdyuo,0.0,male,0,1,0,48,1,no,no,no,no,no,no,no,no,two year,1,mailed check,20.05,1036.0,0.67
0442-zxkvs,0.0,female,1,1,0,54,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,1,bank transfer (automatic),115.6,6431.05,3.85
0447-bemng,1.0,female,0,1,0,48,0,no,dsl,yes,no,yes,no,no,yes,month-to-month,1,bank transfer (automatic),45.3,2145.0,1.51
0447-rxsgd,0.0,male,0,0,0,24,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,bank transfer (automatic),99.65,2404.85,3.32
0454-okrct,0.0,male,0,0,0,33,1,no,fiber optic,no,yes,no,yes,no,no,two year,0,bank transfer (automatic),80.6,2651.1,2.69
0455-entcr,0.0,male,0,1,0,66,1,yes,dsl,yes,yes,no,yes,yes,yes,two year,0,electronic check,85.25,5538.35,2.84
0455-xfass,0.0,female,0,1,1,3,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.55,200.2,2.32
0458-heuzg,0.0,female,0,0,0,13,0,no,dsl,no,no,yes,yes,no,no,two year,0,mailed check,35.4,450.4,1.18
0459-spzhj,0.0,male,0,1,1,63,1,yes,dsl,yes,yes,yes,no,yes,yes,two year,0,credit card (automatic),83.5,5435.0,2.78
0461-cvkmu,1.0,female,0,1,1,23,1,no,fiber optic,no,yes,yes,yes,no,no,month-to-month,0,electronic check,83.8,1900.25,2.79
0463-txoak,0.0,male,0,0,1,52,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),25.6,1334.5,0.85
0463-wzzko,0.0,male,0,0,0,3,1,no,no,no,no,no,no,no,no,month-to-month,1,credit card (automatic),20.75,67.1,0.69
0463-zsdnt,0.0,male,0,0,0,10,1,no,dsl,no,no,no,no,no,yes,month-to-month,1,bank transfer (automatic),56.75,503.25,1.89
0464-wjtko,0.0,female,0,1,1,72,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),20.1,1460.85,0.67
0468-yrpxn,0.0,male,0,0,0,29,1,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,credit card (automatic),98.8,2807.1,3.29
0471-arvmx,0.0,female,1,1,0,62,1,yes,fiber optic,yes,no,yes,no,yes,yes,one year,1,electronic check,104.85,6312.9,3.49
0471-lvhgk,1.0,male,0,1,0,41,1,yes,dsl,no,no,yes,no,yes,yes,one year,1,electronic check,73.0,3001.2,2.43
0475-rijep,1.0,male,0,0,0,43,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,77.85,3365.85,2.6
0479-hmswa,0.0,female,0,0,1,26,1,no,fiber optic,no,yes,yes,yes,yes,yes,two year,1,electronic check,105.45,2715.3,3.52
0480-bixde,0.0,female,0,1,0,19,1,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,96.8,1743.05,3.23
0480-kyjva,0.0,female,0,1,1,72,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),24.25,1784.5,0.81
0481-sumcb,0.0,female,1,0,0,45,1,yes,fiber optic,no,no,yes,no,yes,yes,one year,1,bank transfer (automatic),102.15,4735.35,3.4
0484-ffvbj,0.0,male,0,0,0,32,1,no,dsl,no,no,no,no,yes,yes,one year,1,bank transfer (automatic),64.85,2010.95,2.16
0484-jpbru,0.0,male,0,0,0,41,1,yes,no,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),25.25,996.45,0.84
0485-zbsln,0.0,male,0,1,1,65,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),24.75,1715.1,0.82
0486-heczi,1.0,male,0,1,0,55,1,yes,fiber optic,yes,yes,no,no,yes,no,month-to-month,1,electronic check,96.75,5238.9,3.22
0486-lgcch,0.0,male,0,1,1,11,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.65,225.75,0.65
0487-crlzf,0.0,female,0,0,0,49,1,no,dsl,no,no,yes,yes,yes,yes,two year,1,bank transfer (automatic),74.45,3721.9,2.48
0487-rpvum,0.0,male,0,1,0,61,1,yes,fiber optic,yes,no,yes,yes,yes,no,month-to-month,0,bank transfer (automatic),99.4,5943.65,3.31
0487-vvuvk,0.0,male,0,1,1,25,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.15,477.6,0.64
0488-gslfr,1.0,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.5,69.5,2.32
0489-wmemg,0.0,female,0,0,1,23,1,no,dsl,no,no,no,yes,no,no,one year,1,electronic check,49.45,1119.35,1.65
0491-kapqg,0.0,male,0,0,0,21,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,73.7,1558.7,2.46
0495-rvcbf,1.0,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,79.7,79.7,2.66
0495-zbngw,1.0,male,1,1,0,5,1,yes,fiber optic,no,no,yes,no,no,no,month-to-month,1,bank transfer (automatic),79.9,343.95,2.66
0496-ahook,0.0,male,0,1,0,24,1,no,dsl,yes,no,no,yes,yes,yes,one year,0,bank transfer (automatic),74.4,1712.9,2.48
0504-hhapi,1.0,female,1,0,0,27,1,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,0,credit card (automatic),88.3,2467.75,2.94
0505-spoow,0.0,female,0,1,0,70,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),19.8,1397.65,0.66
0506-lvngn,1.0,female,1,0,0,5,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,1,credit card (automatic),75.55,349.65,2.52
0506-ylvkj,0.0,male,0,1,1,46,1,no,no,no,no,no,no,no,no,two year,1,mailed check,20.2,917.45,0.67
0508-oolto,0.0,female,0,1,1,2,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,71.65,135.75,2.39
0508-sqwpl,0.0,female,0,1,1,57,1,no,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),20.1,1087.7,0.67
0511-jteoy,1.0,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,mailed check,71.1,71.1,2.37
0512-flfdw,0.0,female,1,1,0,60,1,yes,fiber optic,no,no,yes,no,yes,yes,one year,1,credit card (automatic),100.5,6029.0,3.35
0513-rbgpe,0.0,male,0,1,1,37,1,yes,dsl,yes,no,yes,yes,no,no,two year,1,credit card (automatic),62.8,2278.75,2.09
0515-ypmcw,1.0,male,0,0,1,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,70.45,70.45,2.35
0516-oohar,0.0,male,0,1,1,28,1,no,fiber optic,no,yes,yes,no,yes,yes,one year,0,bank transfer (automatic),100.35,2799.0,3.34
0516-qreyc,0.0,female,1,0,0,24,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.3,459.95,0.68
0516-uxrmt,0.0,female,0,0,0,62,1,yes,fiber optic,yes,yes,yes,no,no,no,one year,1,electronic check,92.05,5755.8,3.07
0516-vrybw,1.0,female,0,0,1,18,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),20.15,390.85,0.67
0516-wjvxc,1.0,female,0,0,0,5,1,no,dsl,yes,no,no,yes,no,no,month-to-month,0,electronic check,54.2,308.25,1.81
0519-drgti,0.0,female,0,1,1,20,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.35,442.6,0.68
0519-xuzju,1.0,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,mailed check,70.75,70.75,2.36
0520-fdvvt,1.0,male,0,0,0,35,1,no,fiber optic,no,yes,yes,no,yes,yes,one year,1,bank transfer (automatic),102.35,3626.1,3.41
0523-vngtf,0.0,female,1,0,0,52,0,no,dsl,no,yes,yes,yes,yes,no,month-to-month,1,electronic check,50.5,2566.3,1.68
0524-iavzo,1.0,female,0,1,0,30,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,85.0,2624.25,2.83
0526-sxdjp,0.0,male,0,1,0,72,0,no,dsl,yes,yes,yes,no,no,no,two year,0,bank transfer (automatic),42.1,2962.0,1.4
0529-onker,1.0,male,1,0,0,15,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,0,electronic check,75.65,1146.65,2.52
0530-ijvdb,0.0,male,0,0,1,70,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,electronic check,114.6,7882.5,3.82
0531-xbkmm,0.0,male,0,0,1,66,1,yes,dsl,yes,yes,no,yes,no,no,two year,0,bank transfer (automatic),65.7,4378.9,2.19
0531-zzjwq,0.0,male,1,1,0,55,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,74.0,4052.4,2.47
0533-bnwkf,1.0,female,1,1,0,55,1,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,1,electronic check,85.45,4874.7,2.85
0533-ucaau,0.0,male,1,1,0,57,1,yes,dsl,no,yes,yes,no,yes,no,one year,1,credit card (automatic),71.1,4140.1,2.37
0536-acxip,0.0,female,0,1,0,72,1,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,1,electronic check,109.55,8165.1,3.65
0536-bgfmz,0.0,female,0,1,0,28,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.5,563.05,0.68
0536-esjep,0.0,male,0,1,0,54,1,no,dsl,yes,yes,no,no,yes,yes,two year,1,bank transfer (automatic),74.55,4191.45,2.48
0537-qyzzn,0.0,male,1,1,1,24,1,yes,fiber optic,yes,no,no,no,no,no,month-to-month,1,electronic check,79.85,1857.75,2.66
0541-fitgh,0.0,female,0,1,0,2,1,no,dsl,yes,no,no,no,no,yes,month-to-month,1,mailed check,62.15,113.1,2.07
0547-hurjb,0.0,male,0,0,1,12,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),21.05,235.8,0.7
0549-cycqn,0.0,male,1,0,0,51,1,yes,fiber optic,no,yes,no,no,no,no,one year,1,bank transfer (automatic),79.6,3974.7,2.65
0550-dcxlh,0.0,male,0,0,0,13,1,no,dsl,no,yes,no,yes,yes,yes,month-to-month,0,mailed check,73.35,931.55,2.44
0556-fjegu,0.0,male,0,0,0,58,1,no,dsl,no,yes,yes,yes,yes,no,two year,0,bank transfer (automatic),70.1,4048.95,2.34
0557-askvu,0.0,female,0,1,1,18,1,no,dsl,no,no,yes,yes,no,no,one year,1,credit card (automatic),54.4,957.1,1.81
0559-ckhus,0.0,female,0,1,0,29,1,no,no,no,no,no,no,no,no,two year,1,mailed check,19.55,521.8,0.65
0562-fgdcr,0.0,female,0,1,1,72,1,yes,dsl,yes,yes,no,yes,yes,no,two year,0,mailed check,74.55,5430.65,2.48
0562-hkhml,0.0,male,0,1,1,71,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),23.9,1626.4,0.8
0562-kbdvm,0.0,female,0,0,0,70,0,no,dsl,yes,yes,yes,yes,no,no,two year,1,bank transfer (automatic),44.6,3058.15,1.49
0564-jjhgs,1.0,male,0,0,0,9,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,95.5,829.1,3.18
0564-muuqk,0.0,female,0,1,1,20,1,yes,fiber optic,no,no,yes,yes,no,yes,month-to-month,1,bank transfer (automatic),95.5,1916.2,3.18
0565-iycgt,1.0,male,0,0,0,69,1,yes,dsl,yes,yes,yes,yes,no,yes,one year,1,credit card (automatic),78.6,5356.45,2.62
